id,NAME,COM_COUNT,AVE_PRICE,TAS_SCORE,ENV_SCORE,SER_SCORE,LAT,LNG,LAT84,LNG84,ADDR,URL
1519,锦江大厨,74,46,7.1,6.8,7,29.83801,121.565938,29.84061647336647,121.5618089075952,宁波市麦德龙路2号锦江之星内(麦德龙超市对面),http://www.dianping.com/shop/542272
1520,天府人家,0,0,7.3,7.3,7.3,29.822271,121.496998,29.8247015805441,121.4926570910936,宁波市石源路355号,http://www.dianping.com/shop/19799690
1521,周记新贵餐厅,1,0,6.9,6.9,6.9,29.823233,121.537606,29.82578096160494,121.5334049152833,宁波市贸城西路155-157号联盛广场A区城市新贵酒店5楼(近万达广场),http://www.dianping.com/shop/5296761
1522,浙一家精致餐厅,18,0,7.4,7.4,7.6,29.828667,121.541023,29.8312230843373,121.5368318666876,宁波市钟公庙路287号,http://www.dianping.com/shop/18675983
1523,正宗湘菜石锅鱼,2,0,7.6,7.6,7.6,29.827447,121.50865,29.82991223441144,121.5043502659302,宁波市石碶街道塘西中路61号洛兹广场附近,http://www.dianping.com/shop/18144906
1524,衢州家常菜,4,0,7,6.7,7.2,29.83656,121.589727,29.839192009966,121.5856316514165,宁波市宁横路1129号(潘火桥社区对面),http://www.dianping.com/shop/21078462
1525,索菲特大饭店豪华厅,5,0,6.7,7.2,6.7,29.826164,121.549649,29.82874049064951,121.5454825620411,宁波市四明中路899号万达索菲特大饭店(近万达广场),http://www.dianping.com/shop/3011170
1526,袁记阿六头(集士港店),0,0,7,7,7,29.867689,121.448185,29.86999226565831,121.4436942959695,宁波市集士港集士东路209号小海鲜(近衫井奥特莱斯广场),http://www.dianping.com/shop/15099859
1527,生活好大食堂,14,0,7.8,7.5,7.6,29.830716,121.542639,29.83327586296616,121.5384524870951,宁波市宁南北路976号(鄞州万达广场),http://www.dianping.com/shop/20665804
1528,醉汉酒楼,2,0,7.1,6.8,7,29.789142,121.629211,29.79176636117447,121.6251138144019,宁波市安石路418,http://www.dianping.com/shop/9218958
1529,星聚场,0,0,0,0,0,29.828005,121.551338,29.83058499641958,121.547175895502,宁波市天童北路1215号(鄞州万达广场48克拉斜对面),http://www.dianping.com/shop/18771693
1530,炫青春,0,0,7.2,7.3,7.2,29.865685,121.507585,29.86814414962224,121.5032783631889,宁波市机场路1988号浙江工商职业技术学院,http://www.dianping.com/shop/21131481
1531,巴蜀人家,1,0,6.9,6.9,6.9,29.85292,121.498402,29.85535230423378,121.4940635846475,宁波市启运路薛家新村,http://www.dianping.com/shop/21217304
1532,都市厨房(万达广场店),1,0,6.8,6.9,6.9,29.829487,121.548822,29.8320613665307,121.5446530646958,宁波市四明中路999号万达广场3楼,http://www.dianping.com/shop/10344952
1533,象山石浦海鲜,0,0,6.8,6.8,6.6,29.825894,121.560614,29.82849249506038,121.5564746097409,宁波市四明中路282-284号,http://www.dianping.com/shop/18182830
1534,风云蜀地,0,0,7,7.1,7.1,29.841648,121.470327,29.84400176492757,121.4658958082609,"""""""""""""""宁波市古林镇布政云林中路8号(三江超市旁,欧德隆超市北面)""""""""""""""",http://www.dianping.com/shop/20842634
1535,豫香楼信阳特色土菜,2,0,7.8,7.8,7.8,29.865323,121.50305,29.86776848225182,121.4987271620593,宁波市薛家南路80号(宁波工商学院(西门）),http://www.dianping.com/shop/21114187
1537,顺风酒楼,1,0,6.8,6.8,6.8,29.804674,121.631423,29.80729414746468,121.6273222751732,宁波市东钱湖旅游度假区莫枝北路580号,http://www.dianping.com/shop/9242047
1538,爱情饭店,0,0,7.3,7.3,7.3,29.886607,121.659001,29.88917897052695,121.6548526127706,宁波市梅墟路675号,http://www.dianping.com/shop/21585361
1539,月龙潭餐厅,0,0,6.6,6.6,6.6,29.806209,121.55219,29.80879290124221,121.548031843982,宁波市泰康中路(天童南路口),http://www.dianping.com/shop/21397712
1540,唐卡逸餐厅,1,0,7.2,7.2,6.4,29.827225,121.554699,29.82981206752262,121.5505455385101,宁波市四明中路666-2号,http://www.dianping.com/shop/21564971
1541,手工劲道面(宋诏桥店),2,0,7,7.7,7.7,29.847236,121.564583,29.84983957433845,121.5604504343291,宁波市宋诏桥永达路55号四岔路口（三江超市旁）,http://www.dianping.com/shop/20849840
1542,甬记码头,3,0,6.8,6.9,7.1,29.869325,121.51564,29.87180805113205,121.5113617313192,宁波市丽园北路21码头67号,http://www.dianping.com/shop/19793218
1543,阿庞饭店,1,0,7.5,7.5,7.7,29.866698,121.52123,29.86919761892068,121.5169714872451,宁波市环城西路南段324号,http://www.dianping.com/shop/19189084
1544,阅微堂,1,0,7.2,7.6,7.6,29.814522,121.552248,29.81710518336135,121.5480893339918,宁波市首南中路666号开元名都大酒店二楼,http://www.dianping.com/shop/20772276
1545,华光酒楼,1,0,7.8,7.7,7.6,29.767871,121.654604,29.7704614090337,121.650472745923,宁波市东钱湖小普陀景区旁,http://www.dianping.com/shop/21309660
1546,味道衢州,7,0,7.9,7.8,7.9,29.834469,121.556235,29.83705850990671,121.5520847327363,宁波市蒿江中路518弄62号,http://www.dianping.com/shop/20908012
1547,大桥生态农庄,0,0,0,0,0,29.821669,121.552384,29.82425178996484,121.5482251175336,宁波市天源巷67号(麒麟大厦南门),http://www.dianping.com/shop/18160070
1548,福泉山寨,3,0,6.9,6.9,6.8,29.868388,121.549792,29.87096165218427,121.5456225862818,宁波市福泉茶庄景区,http://www.dianping.com/shop/3088993
1549,泰煌府,1,0,7.1,7,7,29.826114,121.562335,29.82871551187545,121.5581993708439,宁波市四明中路206-216号,http://www.dianping.com/shop/2315548
1550,山水人家(横街店),7,0,7.4,7.2,7.2,29.853434,121.404343,29.85570040533723,121.3998085444118,宁波市横街镇环镇大道1号,http://www.dianping.com/shop/5715219
1551,严记食府,1,0,7.2,6.8,6.8,29.823124,121.532367,29.82565818455885,121.5281493496825,宁波市广德湖北路630号(繁裕三村鄞州银行旁),http://www.dianping.com/shop/9230202
1552,龙腾农家菜,0,0,7,7,7.1,30.04923,121.508196,30.05168618111825,121.5038766325026,宁波市九龙湖镇九龙湖村横溪墙头20号(近香山寺),http://www.dianping.com/shop/4550711
1553,辣妹子川菜馆,4,0,7.6,7.5,7.6,29.802673,121.601498,29.80531140507188,121.5974114087577,宁波市启明南路10号(启明南路10号),http://www.dianping.com/shop/21143493
1554,聆海轩,295,78,7.4,7.4,7.4,29.825398,121.543559,29.82796054778504,121.5393755959613,宁波市四明中路999号万达广场6号门2楼,http://www.dianping.com/shop/5296854
1555,英吉利,4,0,7,7.5,7.3,29.858758,121.448741,29.86106284894511,121.4442522244643,宁波市集士港香雪路美食街5号(近奥特莱斯广场),http://www.dianping.com/shop/8700035
1556,五龙潭大酒店,2,0,6.1,6.1,6.1,29.794518,121.261612,29.79697575124576,121.2573024127726,宁波市龙观乡古山村五龙潭景区大门口,http://www.dianping.com/shop/5143124
1557,阿拉饭庄,1,0,7.3,7.3,7.4,29.834381,121.56216,29.83698149596093,121.5580233380638,宁波市中河街道中萃路106号,http://www.dianping.com/shop/18752086
1558,奕嘉商务酒店,2,0,6.8,6.3,6.8,29.903958,121.463322,29.90629094076004,121.4588654755401,宁波市高桥镇新江厦超市旁(302高桥终点站),http://www.dianping.com/shop/10489299
1559,爱香满溢,14,0,7.5,7.4,7.5,29.821949,121.55208,29.8245311221784,121.5479203096091,宁波市天源巷144号(固元堂对面),http://www.dianping.com/shop/20963904
1560,乐园家常,0,0,7.1,7.1,7.1,29.824281,121.540394,29.82683591434784,121.5362013319267,宁波市宁南北路1288号万达联盛广场C2区1楼(近人民公社大食堂),http://www.dianping.com/shop/17190979
1561,宁海土特菜,1,0,6.8,7.1,6.8,29.834381,121.56216,29.83698149596093,121.5580233380638,宁波市中河街道中萃路122、124、126号(麦德龙旁),http://www.dianping.com/shop/6017659
1562,横街腾岭露飞生态养殖,0,0,7.3,7.3,7.3,29.893103,121.801793,29.89558661976222,121.7975882139141,宁波市横街(腾岭水库旁),http://www.dianping.com/shop/18079797
1563,新味都酒店,1,0,7.5,7.5,7.5,29.774683,121.359692,29.77699971303799,121.3552130825609,宁波市鄞江镇四明东路51号,http://www.dianping.com/shop/5383629
1564,三嫂饭店,0,0,7.3,7.3,7.3,29.818313,121.507278,29.82077493653876,121.5029740997991,宁波市雅源南路73号,http://www.dianping.com/shop/21660916
1565,百味人家,0,0,7.3,7.3,7.3,29.865531,121.503107,29.86797664125312,121.4987843490769,宁波市薛家南路74号(浙江工商职业技术学院后门),http://www.dianping.com/shop/19115664
1566,暖洋洋湘川土菜馆,1,0,6.7,6.3,6.4,29.870266,121.497152,29.87269341827147,121.4928077342696,宁波市联丰中路499号古玩城D区1024号,http://www.dianping.com/shop/17954443
1567,开心部落,39,62,7.5,7.9,7.7,29.828637,121.505823,29.83109360355222,121.5015130590025,宁波市石碶街道洛茲商业广场2期3楼(近轻纺城),http://www.dianping.com/shop/9911276
1568,首南大酒店-中餐厅,1,0,6,7.2,6.4,29.794419,121.545941,29.79699031621685,121.5417668782849,宁波市天童南路1388号首南大酒店2楼,http://www.dianping.com/shop/10490775
1569,君和阁,0,0,7.2,7.2,7.2,29.804754,121.630868,29.80737477627997,121.6267678676125,宁波市东钱湖镇莫枝北路455号,http://www.dianping.com/shop/17837323
1570,郭巨人农家食堂,2,0,7.3,7,7,29.806674,121.551071,29.80925546637473,121.5469098890608,宁波市泰康中路468号,http://www.dianping.com/shop/9200449
1571,一和私房菜,1,0,6.7,6.5,6.9,29.829383,121.558259,29.83197684464899,121.5541139517432,宁波市堇山中路541号,http://www.dianping.com/shop/20898781
1572,云林饭店,5,0,6.8,6.8,6.8,29.805049,121.631217,29.80766934570125,121.6271164692323,宁波市莫枝北路588号,http://www.dianping.com/shop/9208949
1573,江湖传奇粗菜馆,4,0,6.8,6.8,6.7,29.777118,121.673355,29.77967265837113,121.6691884303311,宁波市东钱湖镇新街1号(近钱湖南路),http://www.dianping.com/shop/5489096
1574,史家菜馆,0,0,7.3,7.1,7.3,29.754064,121.694984,29.75658142322738,121.6907790350169,宁波市环湖东路,http://www.dianping.com/shop/9221905
1575,阿明农家乐,8,33,6.8,6.6,6.7,29.794518,121.261612,29.79697575124576,121.2573024127726,宁波市龙观乡五龙潭风景区(近龙潭飞瀑景区),http://www.dianping.com/shop/3335110
1576,四明酒家,1,0,7.2,7.2,7.2,29.814718,121.301136,29.81713545471345,121.2967775209646,宁波市章水镇政府旁,http://www.dianping.com/shop/10491901
1577,原食森林,8,74,7.4,7.3,7.3,29.82941,121.574161,29.83202879817567,121.5700473829959,宁波市嵩江东路(近科技路),http://www.dianping.com/shop/5399482
1578,东钱湖双舟餐厅,0,0,7.3,7.3,7.3,29.777118,121.673355,29.77967265837113,121.6691884303311,宁波市东钱湖美食百货广场(宁波银行旁),http://www.dianping.com/shop/21621778
1579,山语人家,1,0,7.1,7.1,7.5,29.848708,121.514124,29.85118792528099,121.509842035834,宁波市丽园南路1164号,http://www.dianping.com/shop/21408485
1580,相聚缘农家食府(学府1号店),1,0,6.3,6.3,6.3,29.808505,121.559619,29.81110335310537,121.5554787428067,宁波市钱湖南路学府1号666弄10号,http://www.dianping.com/shop/17636977
1581,乌岩人家,4,0,7,7,7,29.828003,121.582465,29.83063064105967,121.5783630602301,宁波市嵩江东路88号,http://www.dianping.com/shop/2577130
1582,清泉香草园,0,0,7.1,7.1,7.1,29.80817,121.676992,29.81071413679536,121.6728160118106,宁波市东钱湖镇高钱村靠近雅戈尔动物园,http://www.dianping.com/shop/14047786
1583,名轩大酒店,0,0,7.1,7.1,7.1,29.851277,121.617804,29.85390560007363,121.6137108469986,宁波市横溪镇人民路延伸段(近卫生院),http://www.dianping.com/shop/6610436
1584,清泉香草园,1,0,7.1,7.3,7.1,29.805149,121.664239,29.80771759079926,121.6600874642723,宁波市东钱湖旅游度假区高钱(近环湖北路),http://www.dianping.com/shop/5874223
1585,食尚(餐厅店),0,0,0,0,0,29.869542,121.503119,29.87198743003623,121.4987960664106,宁波市联丰中路230号,http://www.dianping.com/shop/18382368
1586,鼎灿瘦肉丸,9,0,8,8.1,8.1,29.825766,121.50845,29.82823078147647,121.5041496871607,宁波市轻纺城石碶南路12号(金典网吧对面),http://www.dianping.com/shop/18144477
1587,老洋房,0,0,0,0,0,29.849048,121.543163,29.85160767174856,121.5389765582112,宁波市樟溪北路98号,http://www.dianping.com/shop/9203714
1588,千岛湖土菜馆,1,0,7.2,7.2,7.7,29.869004,121.515991,29.87148811104385,121.5117139952585,宁波市联丰街142-1号临,http://www.dianping.com/shop/10491584
1589,牛鸭大微公益主题面馆,0,0,0,0,0,29.829886,121.557199,29.83247777661711,121.5530514115344,宁波市堇山中路515号(丽兹大酒店对面),http://www.dianping.com/shop/20703661
1590,衢州野鱼馆(宁横路店),2,0,6.7,7.3,6.8,29.82605,121.581795,29.82867722412436,121.5776924090595,宁波市宁波市鄞州区堇山东路2号(宁横路沧海大厦对面),http://www.dianping.com/shop/18160072
1591,郭巨人家,4,17,7.2,6.4,6.5,29.80735,121.550621,29.80993042428302,121.5464586481699,宁波市南部商务区天达巷59号,http://www.dianping.com/shop/6047479
1592,五乡红潮饭店,0,0,7,6.9,6.9,29.838651,121.682457,29.84118195579871,121.6782681872988,宁波市五乡镇汇纤村,http://www.dianping.com/shop/6016965
1593,雷孟德星光大酒店,0,0,6.4,6.4,6.4,29.773175,121.526286,29.77569796182935,121.5220522644061,宁波市鄞州姜山镇小庄路3号,http://www.dianping.com/shop/6017431
1594,宁海土菜馆,2,0,7,7,7,29.83522,121.562987,29.83782184933127,121.5588520469096,宁波市中萃路126号(近麦德龙),http://www.dianping.com/shop/4663235
1595,阿光饭店,0,0,7.1,6.8,6.8,29.72803,121.595501,29.7306779493386,121.5914180338267,宁波市横溪镇文化路(近横溪文化中心),http://www.dianping.com/shop/8861605
1596,乡村大院,20,52,7.4,7.3,7.3,29.816223,121.530336,29.81875231570029,121.5261122860096,宁波市惠风西路999号(近万科金色水岸小区),http://www.dianping.com/shop/8674621
1597,人民公社饭堂,5,25,6.8,6.9,6.9,29.824281,121.540394,29.82683591434784,121.5362013319267,宁波市宁南北路1288号万达联盛广场C2区1楼,http://www.dianping.com/shop/17005450
1598,船老大渔村,0,0,7,6.9,7,29.830757,121.574843,29.83337651298633,121.5707303558051,宁波市中心区科技路328号(近甬上传说美食街),http://www.dianping.com/shop/5864995
1599,城西厨房,0,0,6.9,6.9,6.9,29.878031,121.482503,29.88041513311599,121.478107490021,宁波市高桥镇学院路359号(近望春),http://www.dianping.com/shop/6587735
1600,孝伦饭店,5,65,6.5,6.4,6.4,29.805162,121.79512,29.80764242311757,121.79090868944,宁波市近东乡天童寺,http://www.dianping.com/shop/2354722
1601,隔壁人家,0,0,0,0,0,29.80482,121.548289,29.80739554088932,121.5441205732424,宁波市天童南路746号,http://www.dianping.com/shop/18504906
1602,天地生态农庄,1,0,7,7,7,29.686702,121.774957,29.68917944295188,121.7707231377038,宁波市咸祥镇大嵩江畔,http://www.dianping.com/shop/9199068
1603,南铂一号商务厨房,0,0,6.8,6.8,6.6,29.806764,121.549532,29.8093421040699,121.5453667895156,宁波市天童南路590附近,http://www.dianping.com/shop/10489298
1604,天童青松饭店,1,0,6.8,6.8,6.8,29.790862,121.767484,29.79331762720859,121.7632339089513,宁波市东吴镇童一村(近天童小学),http://www.dianping.com/shop/14158726
1605,新唐风时尚餐厅,0,0,0,0,0,29.833194,121.566541,29.83580181751734,121.56241348185,宁波市钱湖北路288号印象城4楼,http://www.dianping.com/shop/17890890
1606,相聚缘农家食府(后庙街店),0,0,7.1,7.1,7.2,29.829298,121.548844,29.8318724319704,121.5446751394667,宁波市后庙街28号,http://www.dianping.com/shop/6016779
1607,万里苑,2,15,6.9,6.5,6.9,29.817783,121.563021,29.82038645786806,121.5588874993672,宁波市邱隘浙江万里学院,http://www.dianping.com/shop/4714262
1608,乐惠农家馆,0,0,7.3,7.3,7.3,29.754064,121.694984,29.75658142322738,121.6907790350169,宁波市环湖东路,http://www.dianping.com/shop/17402977
1609,阿敏饭店,2,0,7.4,7.1,7.1,29.839175,121.5632,29.84177688998621,121.5590651860155,宁波市鄞州区麦德龙路16号,http://www.dianping.com/shop/18174645
1610,衢香居,4,0,7.5,7.2,7.6,29.842735,121.544807,29.84529906658536,121.5406258111904,宁波市宁南北路350号(金庭名苑楼下7路公交车站旁）(近长丰二村),http://www.dianping.com/shop/16968023
1611,老衢州土菜馆,1,0,6.8,6.7,6.7,29.831747,121.566351,29.83435464299158,121.56222322213,宁波市馨园路21号(印象城旁),http://www.dianping.com/shop/8666365
1612,慕天山庄,3,0,7,7.3,7.1,29.806125,121.199883,29.80853228704578,121.1955234833534,宁波市章水镇赤水村(近李家坑漂流),http://www.dianping.com/shop/3297556
1613,好妈妈饭店,0,0,0,0,0,29.821662,121.553182,29.82424646005179,121.549025163065,宁波市天源巷47号,http://www.dianping.com/shop/18160609
1614,中河山海君悦食府,0,0,0,0,0,29.833002,121.576488,29.83562324275979,121.5723776872341,宁波市科技路230号,http://www.dianping.com/shop/6017326
1615,乐园家常,1,0,6.8,6.8,6.8,29.822771,121.497098,29.82520183431393,121.4927574049374,宁波市石源路(近豪苑假日酒店),http://www.dianping.com/shop/5324464
1616,嵊州风味小吃,1,0,6.8,6.8,6.8,29.868388,121.549792,29.87096165218427,121.5456225862818,宁波市栋木巷1-4号,http://www.dianping.com/shop/21793737
1617,兴福园酒家,0,0,7.3,7.3,7.3,29.821509,121.200686,29.82391611599651,121.196326664702,宁波市025县道,http://www.dianping.com/shop/9209108
1618,鼎鲜楼酒店,8,0,7.5,7.4,7.5,29.830665,121.542626,29.83322483582871,121.5384394530176,宁波市宁南北路978号,http://www.dianping.com/shop/4674575
1619,涌宸滃记,2,0,6.9,6.9,6.8,29.845435,121.642136,29.84803736097432,121.6380184764051,宁波市繁荣路(近奥特莱斯),http://www.dianping.com/shop/8954766
1620,吉祥三煲餐馆,2,0,7.5,7.1,6.8,29.828203,121.48761,29.83060529618665,121.4832358228686,宁波市石矸街道北路16-18号,http://www.dianping.com/shop/6016876
1621,宏阳大酒店餐厅,9,91,6.4,6.5,6.4,29.780361,121.369288,29.78266246723286,121.3647917591016,宁波市鄞江镇四明东路101号,http://www.dianping.com/shop/2328340
1622,空港翔悦酒店,0,0,6.9,6.9,6.9,29.807188,121.484988,29.80958474563215,121.4806066155028,宁波市栎社机场内,http://www.dianping.com/shop/6017299
1623,味道人家(迎春路店),0,0,6.8,6.8,6.8,29.871678,121.499292,29.87411176264707,121.4949552269665,宁波市高桥镇宋家漕村迎春路57号(近公交车站),http://www.dianping.com/shop/10343958
1624,自家喔里,0,0,7.1,7.1,7.1,29.71496,121.601184,29.71761116292246,121.5971042123748,宁波市横溪镇(近卫生院),http://www.dianping.com/shop/17883822
1625,新堇山银座餐厅,0,0,7,7,7,29.813076,121.566058,29.81568489863538,121.5619311181175,宁波市首南路1000号(近宁波博物馆),http://www.dianping.com/shop/9317063
1626,旭军排档,0,0,7.3,7.1,7.3,29.865243,121.522116,29.86774527365534,121.5178606627733,宁波市环城西路南段389号(近柳汀街),http://www.dianping.com/shop/5168285
1627,吉祥三煲,0,0,7.3,7.3,7.3,29.843807,121.441971,29.84610147097956,121.4374699540148,宁波市石阡北路16-18号,http://www.dianping.com/shop/19408801
1628,阿小食堂（宁波特色海鲜大排档）,0,0,0,0,0,29.839372,121.563038,29.84197359906599,121.558902826624,宁波市麦德龙路36号(麦德龙),http://www.dianping.com/shop/19014097
1629,嘉宜饭店,1,0,7.6,7.2,7.2,29.807188,121.484988,29.80958474563215,121.4806066155028,宁波市轻纺城214省道栎社机场交叉口路口往奉化方向右边300米,http://www.dianping.com/shop/20896809
1630,波波饭店,1,0,6.9,6.9,6.9,29.706969,121.544257,29.70954975880995,121.5400850272954,宁波市姜南路,http://www.dianping.com/shop/22224563
1631,谢家食堂,0,0,0,0,0,29.866061,121.521942,29.86856271971075,121.5176859972597,宁波市环城西路南段351号(柳汀街口),http://www.dianping.com/shop/18773314
1632,酱味馆,0,0,0,0,0,29.828005,121.551338,29.83058499641958,121.547175895502,宁波市天童北路1215号(星聚场内),http://www.dianping.com/shop/19644717
1633,潇洒饭店,2,0,7.2,6.7,6.7,29.851126,121.525885,29.85363999491691,121.5216436594962,宁波市南苑街225号,http://www.dianping.com/shop/4291504
1634,欢乐餐厅(四明中路店),2,0,6.9,6.9,6.8,29.826365,121.544984,29.82893084565413,121.5408046210986,宁波市四明中路999号鄞州万达广场(近格兰云天小区),http://www.dianping.com/shop/2071645
1635,金意塘休闲农庄,1,0,6.9,6.9,6.8,29.837186,121.507139,29.83964585331959,121.5028330755284,宁波市首南街道鲍家耷村(荣安琴湾旁),http://www.dianping.com/shop/9962336
1636,一品鲜食府,1,0,6.9,6.8,6.8,29.819474,121.508091,29.82193827787387,121.5037899128084,宁波市雅源南路10号,http://www.dianping.com/shop/6017231
1637,育王新邨饭店,1,0,6.8,6.8,6.8,29.844999,121.695283,29.84750584365662,121.6910702709356,宁波市五乡镇,http://www.dianping.com/shop/1946338
1638,快乐佳美食城,0,0,0,0,0,29.831293,121.616576,29.83392395952943,121.6124850520013,宁波市下应街道启明路655号,http://www.dianping.com/shop/9225898
1639,新甬人家,0,0,0,0,0,29.832463,121.576091,29.83508383562054,121.571980136588,宁波市科技路216号,http://www.dianping.com/shop/18322087
1640,农家大院,0,0,7.3,7.3,7.3,29.826953,121.54871,29.82952733888395,121.5445409618287,宁波市万达对面,http://www.dianping.com/shop/20730428
1641,镜湖山庄中餐厅,3,0,6.3,6.8,6.4,29.81642,121.723432,29.81888767785139,121.7191823401082,宁波市东吴镇(近天童寺),http://www.dianping.com/shop/2590153
1642,渔岛海鲜排挡,0,0,6.8,6.8,6.8,29.864386,121.503308,29.86683232057374,121.4989861610823,宁波市薛家南路117号(浙江工商职业技术学院西门),http://www.dianping.com/shop/18515183
1643,赏味宁波菜,1,0,6.8,6.8,6.3,29.826953,121.54871,29.82952733888395,121.5445409618287,宁波市万达6号门2楼,http://www.dianping.com/shop/21793151
1644,小程饭店,1,0,6.8,6.8,6.8,29.859664,121.459494,29.86199058601422,121.4550308378531,宁波市格兰春晨,http://www.dianping.com/shop/17712166
1645,翔鸿餐厅,2,0,7.3,7.1,7.1,29.774142,121.365987,29.77644900487237,121.361496768341,宁波市鄞江镇凤凰山路2号(鄞江加油站旁),http://www.dianping.com/shop/2321050
1646,百姓食府(后庙路店),0,0,0,0,0,29.829007,121.548822,29.83158140826339,121.544653102872,宁波市后庙路56号,http://www.dianping.com/shop/6016783
1647,弟兄名厨,0,0,6.7,6.7,6.4,29.833101,121.576562,29.83572231802833,121.5724517891263,宁波市科技路238号(近嵩江东路),http://www.dianping.com/shop/6118464
1648,君临一品,0,0,6.7,6.7,6.7,29.784236,121.629783,29.78686032445946,121.6256856172328,宁波市安石路592号,http://www.dianping.com/shop/10491094
1649,醉鲜阁,1,0,6.7,6.7,6.7,29.827859,121.553653,29.83044387575155,121.5494968661613,宁波市四明路688号668-7号利时百货4号(门对面),http://www.dianping.com/shop/10654552
1650,湖东农家饭庄,3,0,7.2,7.2,7.2,29.754064,121.694984,29.75658142322738,121.6907790350169,宁波市环湖东路,http://www.dianping.com/shop/6441026
1651,衢州农家乐,0,0,7.3,7.3,7.3,29.82659,121.580732,29.82921619924894,121.5766280428169,宁波市东裕路158号,http://www.dianping.com/shop/18595827
1652,山水壹号酒店史家私房菜,0,0,0,0,0,29.767689,121.696267,29.77020221436356,121.6920587327706,宁波市东钱湖十里四乡环湖东路(十里四香公交站牌),http://www.dianping.com/shop/19206664
1653,宁海印象,1,0,7,6.9,7,29.835564,121.562994,29.8381658328703,121.5588590345683,宁波市中萃路106号,http://www.dianping.com/shop/4686356
1654,良缘饭店,0,0,7,7,7,29.843767,121.719017,29.84623751859473,121.714769738342,宁波市五乡镇宝幢菜场对面,http://www.dianping.com/shop/6017490
1655,水香乐农家饭店,0,0,7,6.9,6.9,29.767689,121.696267,29.77020221436356,121.6920587327706,宁波市十里四香旁,http://www.dianping.com/shop/9206208
1656,禾家,13,0,7.5,7.2,7.2,29.821672,121.552825,29.82425571507547,121.5486672505498,宁波市天源巷55号,http://www.dianping.com/shop/6456416
1657,莫枝公社,0,0,0,0,0,29.81126,121.629097,29.81388207402163,121.6249981915389,宁波市东钱湖旅游度假区莫枝北路868号(上杨路口),http://www.dianping.com/shop/14198725
1658,洗车人家(日丽中路店),0,0,0,0,0,29.808795,121.561876,29.81139737012145,121.557740746797,宁波市钱湖南路666弄198号A幢学府一号小区北大门,http://www.dianping.com/shop/14846133
1659,联盛广场美食节,0,0,0,0,0,29.82421,121.542213,29.82676940170597,121.5380257529673,宁波市宁南北路1288号,http://www.dianping.com/shop/18364980
1660,衢州山里人家,0,0,0,0,0,29.829762,121.550176,29.83233932971005,121.5460106855424,宁波市堇山中路849号,http://www.dianping.com/shop/9245750
1661,风格名厨,0,0,0,0,0,29.832074,121.558937,29.834668886016,121.5547933124813,宁波市风格城事门口(近丽兹大酒店),http://www.dianping.com/shop/18446720
1662,唯品江湖,0,0,0,0,0,29.865964,121.521905,29.86846561885674,121.5176488774939,宁波市环城西路南段379临,http://www.dianping.com/shop/10491610
1663,香吧岛龙虾(鄞州万达店),2,0,7.5,7.4,7.4,29.823309,121.551293,29.82588932046275,121.547131150683,宁波市天源巷63号（麒麟大厦旁，(近万达广场48克拉),http://www.dianping.com/shop/8917044
1664,凤格名厨,2,0,6.8,6.8,6.8,29.830414,121.557567,29.83300643873587,121.5534202431282,宁波市堇山中路430号(近丽兹大酒店),http://www.dianping.com/shop/4233082
1665,宏阳舟江,0,0,6.8,6.9,6.8,29.849028,121.544033,29.8515897574099,121.5398490848705,宁波市樟溪北路86号(近舟宿夜江),http://www.dianping.com/shop/13898886
1666,青莲私房菜,1,0,7.3,7.3,7.3,29.824818,121.543908,29.82738143458688,121.5397256532512,宁波市四明中路999号万达广场3号门1楼,http://www.dianping.com/shop/17810095
1667,承元阁农家菜,1,0,7.2,6.8,7.2,29.765659,121.703273,29.76816061900343,121.6990533515237,宁波市东钱湖旅游度假区下水东村下街3号,http://www.dianping.com/shop/5510543
1668,京津有味,0,0,0,0,0,29.827835,121.551376,29.83041509276898,121.5472140085321,宁波市迪赛明天广场2楼,http://www.dianping.com/shop/20916056
1669,三国龙虾,0,0,0,0,0,29.821668,121.552475,29.82425098157554,121.5483163520914,宁波市天源巷65号,http://www.dianping.com/shop/19119781
1670,鼎得发酒楼,1,0,7.1,7.1,7.1,29.815934,121.538278,29.8184843665189,121.5340795682286,宁波市惠风西路115号,http://www.dianping.com/shop/8949976
1671,安逸轩饭店,2,0,7.1,7.1,7.1,29.892163,121.476532,29.89452990612886,121.4721158683716,宁波市高桥镇秀丰路158号(大红鹰学院后门),http://www.dianping.com/shop/19210465
1672,小乐惠农家菜,0,0,7.2,7,7.2,29.845402,121.564734,29.84800595902471,121.5606018894096,宁波市甬兴西路宋诏桥公园附近(宋诏桥路),http://www.dianping.com/shop/10491555
1673,黑娃川菜,0,0,7.3,7.3,7.3,29.862565,121.465784,29.86490598876112,121.46133779343,宁波市聚才路水木清华976号,http://www.dianping.com/shop/18515197
1674,美食佳饭店,1,0,7.7,6.8,7.7,29.819346,121.567667,29.8219567796719,121.563542759221,宁波市钱湖南路8号万里学院(钱湖校区),http://www.dianping.com/shop/17694880
1675,老根饭店,1,0,6.9,6.8,6.9,29.851277,121.617804,29.85390560007363,121.6137108469986,宁波市兴宁路延伸段1253号(物资城加油站对面),http://www.dianping.com/shop/4189083
1676,红姐水煮鱼王,0,0,0,0,0,29.846154,121.634282,29.84876698814845,121.6301747544281,宁波市盛莫路484号,http://www.dianping.com/shop/9208408
