嘉和宴    	-	6.8	6.4	6.4	宁波新典路与北粮丰街交叉口向东50米北侧	 	 	http://www.dianping.com/shop/10491593
林记全牛馆    	-	6.9	6.9	6.9	宁波灵桥路江厦公园对面(近中国银行)	 	 	http://www.dianping.com/shop/5285931
阿笃饭店    	-	6.9	6.9	6.9	宁波孝闻街54-56号	 	 	http://www.dianping.com/shop/2179576
佳养记    	-	6.9	6.9	6.9	宁波孝闻街30号	 	 	http://www.dianping.com/shop/15854900
西凤大酒店    	-	6.8	6.8	6.7	宁波望春路1188号(维多利酒店旁)	 	 	http://www.dianping.com/shop/5721811
小弟粉丝    	-	6.8	6.8	6.8	宁波和义大道国医街48号	 	 	http://www.dianping.com/shop/20831216
沈氏祖传老宁波油赞子    	-	7.2	7.2	7.2	宁波鼓楼美食街一多喜隔壁	 	 	http://www.dianping.com/shop/22232587
小皇帝砂锅店    	-	7.0	6.8	6.8	宁波大沙泥街198号(天封塔斜对面)	 	 	http://www.dianping.com/shop/3894730
牡丹庄园生态餐厅    	-	6.9	6.9	6.9	宁波北仑现代农业园区内(近通途路)	 	 	http://www.dianping.com/shop/4654837
月亮湾酒店    	-	6.9	6.9	6.9	宁波苗圃路116弄118号	 	 	http://www.dianping.com/shop/6016875
宁波小蟹票务    	-	7.9	7.9	7.9	宁波镇明路章耆巷50号(石油大厦往南40米)	 	 	http://www.dianping.com/shop/18539610
百芳饭店    	-	6.7	6.7	6.5	宁波白峰镇郭巨兴巨路127号	 	 	http://www.dianping.com/shop/9245341
旺千家(鼓楼店)    	-	6.9	7.4	7.3	宁波公园路17号(3月4日)	 	 	http://www.dianping.com/shop/18673761
金狮美食城    	-	6.9	6.9	6.9	宁波环城西路南环小宾馆旁边(近立交桥)	 	 	http://www.dianping.com/shop/2128315
怡湘园    	-	6.9	6.8	6.8	宁波富春江中路(近富春国际大酒店)	 	 	http://www.dianping.com/shop/8698087
一粒香台湾饭团    	-	6.9	6.8	6.8	宁波海曙区翠柏路源和巷6号	 	 	http://www.dianping.com/shop/21896890
大梁饭店    	-	6.9	6.9	6.9	宁波大梁街(近豪大大香鸡排)	 	 	http://www.dianping.com/shop/5426537
临安小核桃    	-	7.2	7.2	7.2	宁波开明街396号(天一广场，中山路，新货书店，)	 	 	http://www.dianping.com/shop/20777804
活鲜煮    	-	7.0	6.8	7.0	宁波南苑街	 	 	http://www.dianping.com/shop/19111409
金华牛杂面    	-	6.4	6.4	6.4	宁波呼童街35号(三江)	 	 	http://www.dianping.com/shop/20890554
M8生鲜馆    	-	6.4	6.4	6.4	宁波柳鸣路91号(近广泽嘉园)	 	 	http://www.dianping.com/shop/21303032
BABY DOLL(和义店)    	94元	7.9	9.0	8.1	宁波和义路78号和义大道购物中心C座3015B号	 	 	http://www.dianping.com/shop/3884128
渔人码头    	-	7.1	7.0	7.0	宁波薛家南路118号(近老外婆渔村)	 	 	http://www.dianping.com/shop/17953462
山沟沟衢州土菜    	-	-	-	-	宁波灵桥路114号	 	 	http://www.dianping.com/shop/21628273
外婆家(世纪东方店)    	56元	9.0	9.1	8.8	宁波中山东路1083号世纪东方商业广场2楼	 	 	http://www.dianping.com/shop/12598066
1818餐厅    	114元	9.0	9.3	9.2	宁波彩虹北路129号(波特曼酒店斜对面)	 	 	http://www.dianping.com/shop/18439620
涌上外婆桥(世纪东方店)    	61元	8.8	8.8	8.7	宁波中山东路1083号世纪东方商业广场2楼	 	 	http://www.dianping.com/shop/17688901
涌上外婆桥(百丈东路店)    	60元	9.0	9.0	8.8	宁波百丈东路646号(近甬港饭店)	 	 	http://www.dianping.com/shop/4671805
渔沧米缸(世纪东方店)    	69元	8.0	8.4	8.1	宁波中山东路1083号世纪东方商业广场2楼F2029号(甬记餐厅旁)	 	 	http://www.dianping.com/shop/19123019
贴阁碧(百丈东路店)    	67元	8.9	8.6	8.5	宁波百丈东路93号	 	 	http://www.dianping.com/shop/2550958
汉唐餐厅(世纪东方店)    	65元	8.1	8.7	8.2	宁波中山东路1083号世纪东方广场3楼302(近第六医院)	 	 	http://www.dianping.com/shop/5292385
涌上外婆桥(镇安街店)    	54元	8.9	8.6	8.5	宁波镇安街93号(近琴桥,宁波复大皮肤病医院)	 	 	http://www.dianping.com/shop/2663737
涌上外婆桥(常青藤店)    	53元	8.8	8.6	8.5	宁波达升路6号(常青藤小城对面)	 	 	http://www.dianping.com/shop/4521876
鸡毛兑糖粗菜馆    	80元	8.9	8.0	7.9	宁波百丈东路909弄(兴业银行后面)	 	 	http://www.dianping.com/shop/8045529
竹林人家(常青藤店)    	79元	8.4	8.3	8.3	宁波达升路1号(常青藤·小城东对面)	 	 	http://www.dianping.com/shop/3467128
甬尚人家私菜馆(书城店)    	-	8.1	9.0	8.4	宁波甬江大道1号宁波书城后	 	 	http://www.dianping.com/shop/19380354
汉雅凯利时尚餐厅    	76元	8.7	9.0	8.8	宁波和济街116号	 	 	http://www.dianping.com/shop/8934038
甬江壹号    	156元	8.3	8.8	8.3	宁波江东北路435号创庭楼	 	 	http://www.dianping.com/shop/9218106
阿毛饭店    	49元	8.6	8.1	8.2	宁波百丈东路101号	 	 	http://www.dianping.com/shop/5172907
阿毛饭店(文化广场店)    	55元	7.4	8.2	7.4	宁波中山东路1999号文化广场4号楼	 	 	http://www.dianping.com/shop/20723753
老墙门(江东店)    	77元	8.0	8.0	7.6	宁波常青藤达升路(朗逸大酒店斜对面)	 	 	http://www.dianping.com/shop/21069348
上海小南国(东部新城店)    	194元	8.1	8.6	7.9	宁波和源路390号(近国际会展中心)	 	 	http://www.dianping.com/shop/5231823
宁波私家菜    	-	8.2	8.1	8.4	宁波杨木碶路329弄50号江南一品广场内	 	 	http://www.dianping.com/shop/18654281
和堂悦宴    	96元	7.8	8.5	7.9	宁波江南路642号江南一品花园331号3楼301室(杨木契路口)	 	 	http://www.dianping.com/shop/5995550
甬记餐厅(世纪东方店)    	53元	7.5	7.6	7.4	宁波中山东路1083号世纪东方商业广场2楼F2036室	 	 	http://www.dianping.com/shop/5322466
竹林人家(中山东路店)    	98元	8.6	8.8	8.7	宁波中山东路999号(四明中学旁)	 	 	http://www.dianping.com/shop/6017335
华滋园    	54元	8.1	8.7	8.6	宁波百丈东路43号	 	 	http://www.dianping.com/shop/21146799
蟹满香(彩虹店)    	66元	7.8	7.4	7.6	宁波彩虹南路100号(近新河路)	 	 	http://www.dianping.com/shop/2902591
锦绣人家主题餐厅    	65元	8.0	8.5	8.1	宁波桑田路845号(近山里人)	 	 	http://www.dianping.com/shop/3369097
江南美景大酒店(江东店)    	169元	8.0	8.4	8.1	宁波中兴路672号(市公安局旁)	 	 	http://www.dianping.com/shop/2848783
海天楼中餐厅.甬菜    	370元	8.4	9.0	8.5	宁波民安东路99号酒店中餐厅(宁波国际会展中心)	 	 	http://www.dianping.com/shop/13657533
理想主义时尚餐厅    	103元	7.4	7.6	7.4	宁波宁穿路566号创意三厂(近桑田路)	 	 	http://www.dianping.com/shop/3202414
阿尔卑斯庄园    	55元	7.1	7.4	7.5	宁波中山东路1999号东部新城文化广场	 	 	http://www.dianping.com/shop/18179739
粗菜馆    	63元	8.1	8.3	7.8	宁波外潜龙街25号(波特曼旁)	 	 	http://www.dianping.com/shop/17995767
薄荷餐厅    	76元	7.3	8.0	7.3	宁波中兴路758号南苑E家1楼(近儿童公园)	 	 	http://www.dianping.com/shop/14159764
九膳源和丰馆    	51元	7.4	7.8	7.6	宁波江东北路465号和丰创意广场意庭楼(金逸国际影城旁)	 	 	http://www.dianping.com/shop/13816747
E见如故海鲜吧(江东店)    	98元	8.3	7.7	8.3	宁波达升路37号(近常青藤小区)	 	 	http://www.dianping.com/shop/5202878
衢州人家（衢州土家菜馆）    	-	8.2	7.9	7.9	宁波惊驾路295号	 	 	http://www.dianping.com/shop/19657858
千岛湖味道-排岭土菜馆    	-	8.2	7.9	8.5	宁波百丈东路909弄9号(近桑田路)	 	 	http://www.dianping.com/shop/16795442
香格里拉大酒店香宫中餐厅    	200元	8.0	9.0	8.0	宁波豫源街88号香格里拉大酒店内(近江东北路)	 	 	http://www.dianping.com/shop/4285349
研磨时光    	-	8.0	8.2	8.1	宁波中山东路1999号宁波文化广场cgv影城一楼KFC旁边	 	 	http://www.dianping.com/shop/18612412
恒涛名厨(兴宁店)    	110元	8.5	7.9	7.5	宁波江东南路257号(近兴宁时代广场)	 	 	http://www.dianping.com/shop/2395399
御宴府大酒店    	106元	7.7	8.2	8.0	宁波兴宁路93号	 	 	http://www.dianping.com/shop/5457704
章记稻园    	16元	8.3	7.9	8.2	宁波民安路933号	 	 	http://www.dianping.com/shop/19184402
汉通海鲜大酒店(和丰店)    	200元	7.7	7.8	7.5	宁波江东北路和丰创意广场36-37号G座	 	 	http://www.dianping.com/shop/6600945
汉唐餐厅(波特曼店)    	116元	8.0	8.4	7.7	宁波彩虹北路40号	 	 	http://www.dianping.com/shop/4551133
元一私房煲仔饭    	-	7.8	8.1	7.9	宁波民安路292号(颐高数码城附近)	 	 	http://www.dianping.com/shop/18019454
甬尚人家私菜馆    	66元	7.9	7.9	7.6	宁波江东新河路417-419号	 	 	http://www.dianping.com/shop/541667
和丰花园酒店和壁轩中餐厅    	309元	7.3	7.6	7.4	宁波江东北路339号和丰花园酒店2楼(近宁波书城)	 	 	http://www.dianping.com/shop/6109548
新晴小阁小资餐厅(国际金融中心店)    	53元	7.8	7.9	7.6	宁波和济街181号国际金融中心B座2楼(近国际会展中心)	 	 	http://www.dianping.com/shop/5251789
阿六头海鲜    	64元	7.3	7.2	7.0	宁波惊驾路与徐戎路交叉口(惊驾路口)	 	 	http://www.dianping.com/shop/8966493
食悦香    	-	7.3	7.1	7.0	宁波民安东路海宁街242号(会展中心)	 	 	http://www.dianping.com/shop/18257429
天港禧悦酒店悦中餐厅    	-	7.6	7.8	7.6	宁波惊驾路1088号天港禧悦酒店内(近温州银行)	 	 	http://www.dianping.com/shop/8923488
老外婆渔村(江东店)    	65元	8.1	8.3	7.9	宁波江东北路384号(近宁波市车管所)	 	 	http://www.dianping.com/shop/4223026
酒足饭饱    	-	8.3	8.0	8.0	宁波百丈东路909弄15号(近华侨城)	 	 	http://www.dianping.com/shop/13726730
甬上老娘舅    	53元	7.3	7.3	7.3	宁波沧海路1919号(近江东欧尚超市)	 	 	http://www.dianping.com/shop/4506233
新倍司大酒店    	71元	7.7	7.8	7.6	宁波甬港南路168号	 	 	http://www.dianping.com/shop/5444539
嵊州风味滋味馆(甬港店)    	-	8.0	8.0	7.8	宁波百丈南路6号甬港菜场旁(世纪百联斜对面，n多寿司、 尊客饪灌汤生煎、地下铁走进去)	 	 	http://www.dianping.com/shop/18078316
甬上老祥门    	79元	7.3	7.0	6.9	宁波沧海路889号(近新天地小区)	 	 	http://www.dianping.com/shop/5290935
天河长廊    	57元	7.5	7.4	7.2	宁波民安路215号	 	 	http://www.dianping.com/shop/2423272
海俱王府大酒店中餐厅    	-	7.5	7.6	7.4	宁波江东南路149号(近兴宁桥)	 	 	http://www.dianping.com/shop/13813420
衢州土菜馆    	36元	8.0	7.6	7.7	宁波新天路425号	 	 	http://www.dianping.com/shop/13793876
米多砂锅馆(宋诏桥)    	37元	8.0	7.7	7.5	宁波宋诏桥路56号(三江超市对面)	 	 	http://www.dianping.com/shop/5556418
洲际酒店陆园餐厅    	145元	7.3	7.5	7.6	宁波新晖路777号洲际酒店3楼	 	 	http://www.dianping.com/shop/17222316
衢州农家菜    	52元	7.9	7.1	7.6	宁波江南公路568号欧宝大酒店1楼	 	 	http://www.dianping.com/shop/10008032
开元望海楼中餐厅    	-	7.2	7.2	7.3	宁波百丈东路812号开元大酒店2楼(中兴路口)	 	 	http://www.dianping.com/shop/541549
谷雨堂    	-	7.8	7.9	7.8	宁波高新区星海北路33号(杨木碶路 院士路 涌金大厦 华商大厦)	 	 	http://www.dianping.com/shop/20703553
东唐小镇    	-	7.1	7.2	7.0	宁波兴宁路40—30	 	 	http://www.dianping.com/shop/21621356
特别饭店    	62元	6.9	6.6	6.7	宁波通途路68号(近江东世纪联华)	 	 	http://www.dianping.com/shop/3336055
宏阳新城酒店    	-	8.0	8.0	7.9	宁波江澄北路600号	 	 	http://www.dianping.com/shop/19369043
江山土菜馆    	55元	8.2	7.8	7.8	宁波福明街道沧海路1877号	 	 	http://www.dianping.com/shop/14186029
青瓦阁    	-	7.7	7.7	7.7	宁波兴宁路45号	 	 	http://www.dianping.com/shop/15948100
缘来好日子    	70元	7.1	6.8	6.8	宁波沧海路878号(近汽车东站)	 	 	http://www.dianping.com/shop/4599753
弄堂里    	-	7.8	7.7	7.8	宁波百丈南路4号	 	 	http://www.dianping.com/shop/14731015
楠木小坐    	40元	7.3	7.1	7.0	宁波启新路128号八骏湾园区H座2楼(国际金融中心旁)	 	 	http://www.dianping.com/shop/6357578
凯利大酒店中餐厅    	115元	7.2	7.0	7.2	宁波箕漕街76号凯利大酒店内	 	 	http://www.dianping.com/shop/541550
每天饭店    	54元	7.4	7.2	7.2	宁波箕漕街92号(凯利大酒店往北侧)	 	 	http://www.dianping.com/shop/5742964
中信国际大酒店风味厅    	150元	7.3	7.4	7.5	宁波江东北路1号中信国际大酒店5楼	 	 	http://www.dianping.com/shop/542112
新金轩    	-	7.1	7.2	7.1	宁波沧海北路1号(近交通BOBO城)	 	 	http://www.dianping.com/shop/5647987
中信宁波国际大酒店罗马厅    	-	7.6	8.0	8.0	宁波江东北路1号中信国际大酒店23楼	 	 	http://www.dianping.com/shop/18583848
甬上人家    	-	7.7	7.4	7.4	宁波新河路(海边头对面)	 	 	http://www.dianping.com/shop/19003736
云宾饭店(江东店)    	47元	8.1	7.8	8.1	宁波宋家巷126号(时代华庭对面)	 	 	http://www.dianping.com/shop/6151843
文鼎玺悦宴会酒店(中信泰富店)    	240元	7.4	7.5	7.6	宁波桑田路333号泰富广场1-3楼	 	 	http://www.dianping.com/shop/8385715
水浒饭庄    	-	8.2	8.1	8.2	宁波箕漕街98号四级假日宾馆楼1楼(近凯利大酒店)	 	 	http://www.dianping.com/shop/5744486
梅山海鲜    	-	7.2	6.9	7.1	宁波中兴路39弄39号	 	 	http://www.dianping.com/shop/19623718
衢州江郎山农家菜    	-	7.7	7.3	7.5	宁波四眼契街17-1号巷内(过桥对面)	 	 	http://www.dianping.com/shop/14173772
象山小海鲜    	-	7.3	6.9	7.2	宁波贺丞路253号对面(近向阳渔港)	 	 	http://www.dianping.com/shop/6216391
衢州土菜馆    	-	7.3	7.0	6.8	宁波宁横路1181号	 	 	http://www.dianping.com/shop/17946294
老弄堂菜馆    	-	6.8	6.8	6.8	宁波舟孟南路51号(百丈派出所对面)	 	 	http://www.dianping.com/shop/21057849
石浦家常菜    	-	7.5	7.1	7.2	宁波宋家巷122号(近实验幼儿园)	 	 	http://www.dianping.com/shop/18144409
江南印象大酒店餐厅    	-	7.3	7.5	7.3	宁波江南路93号江南印象大酒店内	 	 	http://www.dianping.com/shop/6017494
新江南(餐厅店)    	-	7.3	7.3	7.1	宁波高新区杨木碶路162号	 	 	http://www.dianping.com/shop/21026818
宁海湾小海鲜    	-	7.8	7.8	7.8	宁波中兴南路78号	 	 	http://www.dianping.com/shop/20882996
衢州土菜馆    	-	6.9	6.4	6.6	宁波兴宁路69号18-20	 	 	http://www.dianping.com/shop/14724635
HOT COOKING特色餐厅    	-	7.0	7.3	7.3	宁波科技广场25号(江南路与聚贤路交接处 广发银行后门斜对面)	 	 	http://www.dianping.com/shop/15122995
沈家门大酒店    	76元	7.1	6.8	6.9	宁波江东北路368弄57号(江东车管所)	 	 	http://www.dianping.com/shop/20907706
阿毛饭店    	-	7.0	6.8	6.7	宁波中兴路847号(近游泳训练中心)	 	 	http://www.dianping.com/shop/8869884
七欣天波格力蟹(宁波六店)    	-	7.2	7.2	7.2	宁波百丈东路8号	 	 	http://www.dianping.com/shop/18533193
小山村饭庄(惊驾路店)    	56元	7.0	6.2	6.5	宁波惊驾路260号	 	 	http://www.dianping.com/shop/541533
江南美景大酒店(和丰店)    	-	7.3	7.2	7.3	宁波江东北路475号和丰创意广场意庭楼4楼	 	 	http://www.dianping.com/shop/6016892
添滋久饭店    	-	7.6	7.4	7.7	宁波兴宁路1253号(江东欧尚附近星河晨光站牌附近)	 	 	http://www.dianping.com/shop/19477472
舟山老潘海鲜    	-	7.6	7.1	7.4	宁波达升路美食街5号	 	 	http://www.dianping.com/shop/18205635
城市故事    	54元	6.7	6.8	6.6	宁波惊驾路812号(近沧海路)	 	 	http://www.dianping.com/shop/4735787
宁海粗菜馆    	-	7.7	7.6	7.7	宁波兴宁路226弄22号(现代门窗城)	 	 	http://www.dianping.com/shop/15005283
江南小镇    	63元	7.9	7.7	7.4	宁波江东南路257弄19号	 	 	http://www.dianping.com/shop/4673062
衢州土菜馆    	-	7.3	6.5	6.8	宁波箕漕街66号(凯莉大酒店对面)	 	 	http://www.dianping.com/shop/19601009
甬南至美    	-	7.0	7.6	7.4	宁波惊驾路(近世纪大道)	 	 	http://www.dianping.com/shop/8920595
新丽新哈尔滨啤酒美食广场    	-	7.8	7.8	7.8	宁波南寅武街207号	 	 	http://www.dianping.com/shop/20707832
江南人家    	-	7.3	7.2	7.2	宁波杨木碶路329弄16号(近九五国际)	 	 	http://www.dianping.com/shop/6085800
丽都老太婆(飞越广场店)    	60元	6.7	6.3	6.5	宁波彩虹南路128号飞越广场	 	 	http://www.dianping.com/shop/8045569
功夫煲仔    	-	8.3	8.0	8.2	宁波百丈东路104号(甬港饭店对面)	 	 	http://www.dianping.com/shop/17985824
小强面馆    	-	7.8	7.9	7.8	宁波中山东路1076号(第六医院站牌对面)	 	 	http://www.dianping.com/shop/19352388
家和木水果连锁超市(杨木碶路店)    	-	8.1	8.0	8.0	宁波高新区杨木碶路369号江南一品	 	 	http://www.dianping.com/shop/13914859
衢州土菜馆    	-	6.7	6.6	6.8	宁波曙光路(皇朝会所旁)	 	 	http://www.dianping.com/shop/17158487
川江南    	37元	7.1	6.9	6.9	宁波杨木碶路329弄17号(近江南一品)	 	 	http://www.dianping.com/shop/5640268
山水人家(江东店)    	67元	7.0	6.9	6.9	宁波沧海路877号(惊驾路口)	 	 	http://www.dianping.com/shop/4091419
汉唐餐厅(中信泰富店)    	-	7.5	7.5	7.3	宁波桑田路333号泰富广场3楼(华润超市旁)	 	 	http://www.dianping.com/shop/6136695
煲来香    	-	6.3	6.4	6.6	宁波杨木碶路329弄28号(江南一品)	 	 	http://www.dianping.com/shop/17653929
金纬酒店（餐饮）    	-	6.8	6.8	6.3	宁波宋绍桥甬兴东路16-18号	 	 	http://www.dianping.com/shop/17989764
香村骨头煲(江东甬港店)    	-	7.5	7.8	7.5	宁波甬港南路98号豪门国际水会对面(新贝司酒店旁)	 	 	http://www.dianping.com/shop/21063060
江南古镇    	-	7.2	7.3	7.4	宁波杨木碶路329弄江南一品(如意馄饨)	 	 	http://www.dianping.com/shop/18229599
吊锅子湘菜馆    	-	7.6	7.5	7.5	宁波曙光路50号	 	 	http://www.dianping.com/shop/18593834
慈湖人家    	67元	7.0	7.0	6.6	宁波兴宁路188号(近中兴路)	 	 	http://www.dianping.com/shop/5722145
李氏黄焖鸡米饭    	-	7.8	7.9	8.0	宁波桑田路416号(华润万家)	 	 	http://www.dianping.com/shop/19488700
亚太四季酒店四季餐厅    	-	7.9	7.9	7.7	宁波兴宁路45号	 	 	http://www.dianping.com/shop/13766266
海特酒楼    	-	7.1	7.1	7.1	宁波四眼碶街49弄6号5楼	 	 	http://www.dianping.com/shop/18461409
鹰龙海畔专卖店    	-	6.9	7.1	7.2	宁波百丈东路1057号(恒富大厦)	 	 	http://www.dianping.com/shop/19063808
衢州妈妈菜    	-	7.5	7.3	7.5	宁波宋诏路11号(兴宁路与宋诏路交叉口东苑饭店旁)	 	 	http://www.dianping.com/shop/17635401
嵊州小吃    	-	7.2	6.8	6.8	宁波杨木碶路141号(锦城名都)	 	 	http://www.dianping.com/shop/21945417
咸祥饭店    	-	7.6	7.6	7.6	宁波太古新街88号太古城小区内(三江后门)	 	 	http://www.dianping.com/shop/5541597
上海特色菜饭(新天地店)    	-	7.2	6.8	7.1	宁波民安路1108号	 	 	http://www.dianping.com/shop/9206964
大阿福粗菜馆    	-	7.6	6.4	6.8	宁波百丈东路821-1号	 	 	http://www.dianping.com/shop/9230749
小庄园    	-	7.7	7.7	7.7	宁波杨木碶路329弄55号	 	 	http://www.dianping.com/shop/20823233
来一碗    	-	7.2	7.2	7.2	宁波镇安街91号(近华严菜场)	 	 	http://www.dianping.com/shop/6444190
怪味居龙虾馆    	-	7.2	7.5	7.3	宁波达升路27号	 	 	http://www.dianping.com/shop/18293114
半岛人家    	66元	7.1	7.0	7.0	宁波桑田路83弄71号(香涌783附近)	 	 	http://www.dianping.com/shop/2833711
宁歌饭店    	-	7.7	6.8	7.4	宁波朝晖路295号(近明楼三江超市)	 	 	http://www.dianping.com/shop/9032396
小山村    	-	7.5	7.5	7.5	宁波姚隘路	 	 	http://www.dianping.com/shop/14694154
卫东家常菜    	-	6.7	6.6	6.7	宁波芙蓉路34号	 	 	http://www.dianping.com/shop/3646030
家宴餐厅    	50元	6.9	6.9	6.9	宁波百丈东路646号(近甬港饭店)	 	 	http://www.dianping.com/shop/4123144
天香阁    	-	6.7	7.1	7.1	宁波彩虹北路50号喜来登酒店2楼	 	 	http://www.dianping.com/shop/5420679
滋味馆(中兴路店)    	54元	7.4	7.3	7.2	宁波中兴路847号(近游泳俱乐部)	 	 	http://www.dianping.com/shop/3430816
沈家门明珠酒店    	-	6.9	6.9	6.7	宁波中兴路299号	 	 	http://www.dianping.com/shop/6017404
好再来蒸饺馆    	-	7.1	7.1	7.1	宁波桑田路287号	 	 	http://www.dianping.com/shop/17335178
正宗奉化牛肉面馆    	-	6.8	6.8	6.8	宁波宋家巷124号	 	 	http://www.dianping.com/shop/20914882
罗记饭店    	-	7.0	6.6	6.7	宁波杨木碶路329弄19号江南一品内	 	 	http://www.dianping.com/shop/5603415
鄂西印象    	-	7.6	7.8	7.7	宁波沧海路1887号	 	 	http://www.dianping.com/shop/14879320
弯弯家常菜    	-	7.6	6.8	7.1	宁波宁穿路(近MGM KTV)	 	 	http://www.dianping.com/shop/4187807
共度食光(朝晖路店)    	80元	7.3	7.4	7.3	宁波朝晖路151号(近天伦广场)	 	 	http://www.dianping.com/shop/4503716
澳洋美食    	-	6.8	6.4	6.8	宁波康强路49号	 	 	http://www.dianping.com/shop/9236489
欢唐沸腾鱼    	-	7.5	7.8	7.4	宁波兴宁路40号(李惠利医院斜对面，日月宾馆旁)	 	 	http://www.dianping.com/shop/18121831
永兴老太婆饭店    	-	7.2	7.2	7.2	宁波朱雀新村222-1号(朱雀小学旁)	 	 	http://www.dianping.com/shop/18321858
咸祥饭店    	-	6.9	6.6	6.4	宁波昌兴路(新晶都酒店后侧)	 	 	http://www.dianping.com/shop/2983513
灶跟间饭店    	-	7.4	7.3	7.4	宁波兴宁路紫鹃新村内(近甬港南路)	 	 	http://www.dianping.com/shop/9252440
象山小海鲜面    	-	7.1	6.5	7.5	宁波百丈东路992号	 	 	http://www.dianping.com/shop/9002847
康王食府    	90元	7.0	7.0	7.0	宁波江东南路宁时代广场257弄18-6号(近金钟茶叶市场)	 	 	http://www.dianping.com/shop/4738927
更上一层风雅小厨    	47元	7.0	7.0	6.9	宁波桑田路292号(近泰富广场)	 	 	http://www.dianping.com/shop/6851074
田缘人家    	45元	6.4	6.3	6.3	宁波杨木碶路329弄21号(近江南一品)	 	 	http://www.dianping.com/shop/6083244
水晶芋    	19元	8.1	7.8	8.0	宁波彩虹北路117号	 	 	http://www.dianping.com/shop/18325401
金霞饭店    	-	7.2	7.2	7.2	宁波贤良巷117号	 	 	http://www.dianping.com/shop/9200095
传世骨头饭(兴宁店)    	14元	8.0	7.9	8.0	宁波兴宁路121号	 	 	http://www.dianping.com/shop/18189847
竹海农庄    	-	7.0	6.5	6.7	宁波雷公巷116号(近凯力大酒店)	 	 	http://www.dianping.com/shop/4207228
十六会签名俗餐厅    	-	6.9	7.0	7.0	宁波惊驾路666号(近银晨国际楼)	 	 	http://www.dianping.com/shop/6422785
舌间五味    	-	6.9	6.8	6.8	宁波杨木碶路329弄一品广场内	 	 	http://www.dianping.com/shop/8853557
灵桥公社    	-	6.8	6.8	6.8	宁波江东北路378号	 	 	http://www.dianping.com/shop/6017583
甬家尚都酒店    	-	6.9	6.8	6.9	宁波福明路765号(近华光城西门)	 	 	http://www.dianping.com/shop/5310315
妙食川香    	48元	7.2	7.2	7.3	宁波桃源街420号滨江商业广场2号楼1楼26-27号(近香格里拉小区)	 	 	http://www.dianping.com/shop/6016522
兄弟龙虾    	-	7.2	6.9	7.2	宁波王隘路79-2	 	 	http://www.dianping.com/shop/18142684
老根饭店    	-	6.9	6.8	6.9	宁波兴宁路延伸段1253号(物资城加油站对面)	 	 	http://www.dianping.com/shop/4189083
奉化牛肉馆(新河路店)    	-	6.4	6.4	6.4	宁波新河路448号	 	 	http://www.dianping.com/shop/15522266
蟹中王    	-	6.8	6.4	6.4	宁波江东中山东路998号(近第六医院)	 	 	http://www.dianping.com/shop/6452013
密诏品煲仔饭    	-	6.8	6.8	6.8	宁波黄鹂社区三江购物大门口	 	 	http://www.dianping.com/shop/18248607
阿良饭店    	-	7.0	6.9	7.0	宁波宁徐路226号	 	 	http://www.dianping.com/shop/9203149
衢龙乡土菜馆    	-	7.2	7.1	7.2	宁波兴宁路12号-1兴宁天地内(近兴宁桥)	 	 	http://www.dianping.com/shop/5525789
水家大院    	-	7.0	7.4	6.9	宁波道士堰路52号（兴宁路2—2）(近兴宁桥)	 	 	http://www.dianping.com/shop/5534933
蟹将军阳澄湖大闸蟹    	-	7.1	7.1	7.0	宁波中山东路1206号(近春晓中学)	 	 	http://www.dianping.com/shop/5355193
花中城    	-	7.0	6.9	7.0	宁波箕漕街76号凯利大酒店1楼	 	 	http://www.dianping.com/shop/542115
晶晶饭店    	-	6.5	6.3	6.4	宁波桑田路783弄58号	 	 	http://www.dianping.com/shop/9247728
朱雀大树下万荣餐厅    	-	6.9	6.8	6.8	宁波百丈东路朱雀社区大门进来	 	 	http://www.dianping.com/shop/15994954
甬香居餐厅    	32元	6.8	6.8	6.8	宁波箕漕街4号(近百丈路)	 	 	http://www.dianping.com/shop/10075317
生煮熟饭庄    	-	6.8	6.8	6.8	宁波惊驾路359号(近澳门豆捞)	 	 	http://www.dianping.com/shop/9044192
圆台面    	-	6.9	6.9	7.0	宁波江东南路257弄18-1号(近兴宁路)	 	 	http://www.dianping.com/shop/11572064
香吧岛龙虾(新河店)    	-	7.6	7.4	7.3	宁波新河路401号(风云龙虾斜对面、甬尚人家旁、丹凤三村后门对面)	 	 	http://www.dianping.com/shop/13928655
浙西鱼头王    	-	6.8	6.8	6.8	宁波兴宁路40—18（临）(奇迹牛蛙)	 	 	http://www.dianping.com/shop/22378216
好再来饭店(北二路店)    	-	6.7	6.7	6.7	宁波梅墟路92号(近北二路)	 	 	http://www.dianping.com/shop/9252938
哈尔滨啤酒美食广场    	-	7.1	7.1	7.1	宁波兴宁时代广场对面(格莱美对面)	 	 	http://www.dianping.com/shop/18583247
司丹尔咖啡    	-	6.7	7.3	7.3	宁波彩虹北路15-33号(近彩虹大药房)	 	 	http://www.dianping.com/shop/18684498
鲜味天下    	-	7.0	6.9	7.0	宁波江东南路257弄临29号	 	 	http://www.dianping.com/shop/5430120
老宁波福源特味牛杂馆    	-	6.9	6.9	6.9	宁波桑田路782弄(近东柳派出所)	 	 	http://www.dianping.com/shop/15966774
群溢家常菜馆    	-	6.9	6.8	6.8	宁波宋诏桥路21号	 	 	http://www.dianping.com/shop/5335049
