"","data_raw.id","data_raw.NAME","data_raw.REC_DATE2","data_raw.LAT84","data_raw.LNG84","cluster"
"179",47,"天港大酒店",2013,29.8748474965418,121.51670110107,4
"180",47,"天港大酒店",2014,29.8748474965418,121.51670110107,4
"181",47,"天港大酒店",2015,29.8748474965418,121.51670110107,4
"182",48,"竹林人家(海曙776店)",2010,29.8534524149312,121.519318797525,3
"183",48,"竹林人家(海曙776店)",2011,29.8534524149312,121.519318797525,2
"184",48,"竹林人家(海曙776店)",2012,29.8534524149312,121.519318797525,4
"185",48,"竹林人家(海曙776店)",2013,29.8534524149312,121.519318797525,4
"186",48,"竹林人家(海曙776店)",2014,29.8534524149312,121.519318797525,4
"187",48,"竹林人家(海曙776店)",2015,29.8534524149312,121.519318797525,4
"188",49,"南苑新芝宾馆芝苑餐厅",2014,29.890483277741,121.529872691631,4
"189",49,"南苑新芝宾馆芝苑餐厅",2015,29.890483277741,121.529872691631,4
"190",50,"味道人家",2009,29.8676132394014,121.54534009548,3
"191",50,"味道人家",2010,29.8676132394014,121.54534009548,4
"192",50,"味道人家",2011,29.8676132394014,121.54534009548,4
"193",50,"味道人家",2012,29.8676132394014,121.54534009548,2
"194",50,"味道人家",2013,29.8676132394014,121.54534009548,4
"195",50,"味道人家",2014,29.8676132394014,121.54534009548,4
"196",50,"味道人家",2015,29.8676132394014,121.54534009548,4
"197",51,"江南烟云",2012,29.8584387853466,121.536757479325,4
"198",51,"江南烟云",2013,29.8584387853466,121.536757479325,4
"199",51,"江南烟云",2014,29.8584387853466,121.536757479325,4
"200",51,"江南烟云",2015,29.8584387853466,121.536757479325,4
"201",52,"美好饭店",2014,29.7086343447938,121.777549747256,4
"202",52,"美好饭店",2015,29.7086343447938,121.777549747256,4
"203",53,"原味餐厅",2015,29.8584387853466,121.536757479325,4
"204",54,"华侨豪生大酒店中餐厅",2010,29.8705639442202,121.534731410057,4
"205",54,"华侨豪生大酒店中餐厅",2011,29.8705639442202,121.534731410057,4
"206",54,"华侨豪生大酒店中餐厅",2012,29.8705639442202,121.534731410057,4
"207",54,"华侨豪生大酒店中餐厅",2013,29.8705639442202,121.534731410057,4
"208",54,"华侨豪生大酒店中餐厅",2014,29.8705639442202,121.534731410057,4
"209",54,"华侨豪生大酒店中餐厅",2015,29.8705639442202,121.534731410057,4
"210",55,"浙海大酒店餐厅",2014,29.8721405185481,121.503482769204,4
"211",55,"浙海大酒店餐厅",2015,29.8721405185481,121.503482769204,4
"212",56,"川味鱼香(天一广场莱迪美食城店)",2013,30.182259423171,121.324173176298,5
